1, 292519923
2, 291199791
3, 277367909
4, 260213194
5, 249628473
6, 251792135
7, 258453185
8, 257874788
9, 269796433
10, 266612286
11, 264849655
12, 267613897
13, 252565849
14, 261819356
15, 256220952
16, 261616321
17, 270344733
18, 264383815
19, 250032021
20, 262283994
21, 263578021
22, 263435857
23, 258086366
24, 270106403
25, 251263376
26, 266710103
27, 262796125
28, 259585454
29, 259341740
30, 269615230
31, 262336597
32, 260668085
33, 260075958
34, 286475491
35, 278344949
36, 277609900
37, 274278188
38, 278820842
39, 289983555
40, 275217039
41, 269414557
42, 278058443
43, 273839031
44, 265989431
45, 263394693
46, 276836024
47, 283718891
48, 275660670
49, 282741333
50, 268770118
51, 273181139
52, 268860915
53, 269133849
54, 276763131
55, 269254848
56, 269243409
57, 272088715
58, 270648166
59, 257694224
60, 280364064
61, 274032478
62, 270065993
63, 270065115
64, 272995844
65, 268119961
66, 267808891
67, 266979739
68, 270687437
69, 264136340
70, 271011058
71, 251873403
72, 265748749
73, 266123400
74, 254677130
75, 269473803
76, 274497419
77, 263908718
78, 271232697
79, 263645885
80, 274816982
81, 262773946
82, 262622982
83, 264038891
84, 265918985
85, 267963721
86, 271858993
87, 271011127
88, 276611671
89, 266410112
90, 264625588
91, 263827385
92, 266611660
93, 260850969
94, 260973271
95, 265605448
96, 265227430
97, 262249494
98, 263410703
99, 262552510
