1, 381638165
2, 386169887
3, 385590838
4, 378102631
5, 373357815
6, 382566002
7, 379736667
8, 382277215
9, 375088408
10, 377328137
11, 371853387
12, 370056582
13, 365817124
14, 375224016
15, 375778719
16, 374106050
17, 353637600
18, 361444380
19, 354877916
20, 389714502
21, 390531195
22, 389997752
23, 388969278
24, 375143577
25, 389276540
26, 370523416
27, 368298788
28, 366243672
29, 387846538
30, 375393972
31, 373417146
32, 386142123
33, 388926403
34, 388675777
35, 387021774
36, 386738933
37, 386947876
38, 386347045
39, 386678583
40, 382685109
41, 385643976
42, 386300911
43, 385123292
44, 383875151
45, 385500730
46, 385585232
47, 385214870
48, 383776133
49, 384463232
50, 386848528
51, 385879481
52, 384845414
53, 384219729
54, 384528330
55, 384443440
56, 383295910
57, 384488311
58, 384964694
59, 384720557
60, 383876813
61, 384198602
62, 383374504
63, 384431498
64, 382913861
65, 384059180
66, 383390409
67, 384314942
68, 382638367
69, 386224844
70, 383604859
71, 383945063
72, 383159978
73, 384445238
74, 383235293
75, 384630546
76, 383185368
77, 384327194
78, 384507321
79, 384362911
80, 384031687
81, 384063821
82, 383590809
83, 382883958
84, 383034305
85, 384469339
86, 384661286
87, 383522474
88, 385113588
89, 383661504
90, 383984623
91, 382477131
92, 381801925
93, 385149640
94, 384665877
95, 379922158
96, 381021060
97, 382016580
98, 382300505
99, 371214156
