1, 314469321
2, 321212748
3, 304917242
4, 320598906
5, 313275239
6, 312570773
7, 312675079
8, 313210085
9, 309230052
10, 321518321
11, 325234522
12, 327106096
13, 313444014
14, 328200528
15, 331475157
16, 312317909
17, 316352496
18, 327209753
19, 315274903
20, 312002788
21, 312017509
22, 311539640
23, 312383606
24, 312236010
25, 312018258
26, 312048857
27, 308472658
28, 312096970
29, 310518221
30, 313198831
31, 313295097
32, 312904818
33, 313245964
34, 313185993
35, 312206955
36, 311672933
37, 311861679
38, 317425478
39, 318545184
40, 324301039
41, 319535413
42, 315502179
43, 317169076
44, 320494073
45, 316011812
46, 311144677
47, 311588700
48, 316936088
49, 314897591
50, 315011438
51, 315841736
52, 315958979
53, 315833749
54, 316069373
55, 314565646
56, 315640358
57, 315507715
58, 315331682
59, 314488554
60, 315033676
61, 315234791
62, 316093294
63, 316227279
64, 314868425
65, 312742642
66, 315144527
67, 314586870
68, 314041039
69, 314900091
70, 312436121
71, 314393555
72, 314434530
73, 313752745
74, 313625304
75, 314219452
76, 314983865
77, 314077761
78, 314340778
79, 314049399
80, 313791795
81, 314335888
82, 313433179
83, 312878573
84, 314104425
85, 313699242
86, 311785021
87, 313388928
88, 314063812
89, 311778642
90, 314003045
91, 312014727
92, 311837467
93, 313600019
94, 313755497
95, 311764583
96, 313823891
97, 313931879
98, 314166024
99, 313607736
