1, 314505235
2, 311794885
3, 306801812
4, 293557409
5, 294887125
6, 294614685
7, 292930700
8, 294618618
9, 294695034
10, 294196712
11, 294227246
12, 294748569
13, 294523937
14, 294176885
15, 294812439
16, 296877837
17, 297100458
18, 301545753
19, 297849226
20, 296005727
21, 296805375
22, 297174291
23, 297395669
24, 296503649
25, 307429026
26, 307464043
27, 306984001
28, 316346789
29, 304842288
30, 306304685
31, 302484555
32, 302813230
33, 306012366
34, 300469254
35, 306783242
36, 306651109
37, 299400788
38, 305456443
39, 305252743
40, 299170285
41, 302110316
42, 303686326
43, 298879916
44, 303140400
45, 303810784
46, 302273124
47, 298208754
48, 297702378
49, 297348500
50, 302864097
51, 302306818
52, 302477612
53, 299148643
54, 301187377
55, 301287575
56, 301200972
57, 301181682
58, 301004278
59, 301389379
60, 302316633
61, 301789560
62, 297700530
63, 300722766
64, 301036009
65, 296312805
66, 301120400
67, 301303112
68, 298952442
69, 300546827
70, 300657587
71, 301732585
72, 300176263
73, 300150106
74, 300053497
75, 300810727
76, 307177111
77, 297645375
78, 299486188
79, 300495515
80, 298257612
81, 299824018
82, 299460582
83, 299588252
84, 299739909
85, 299657972
86, 299064779
87, 299670797
88, 299456175
89, 295926300
90, 299329613
91, 299499833
92, 299011376
93, 303700627
94, 305113590
95, 303875223
96, 299168097
97, 299043124
98, 297971460
99, 298613912
