1, 364187702
2, 369946032
3, 358624954
4, 360815463
5, 351706566
6, 352587226
7, 332892304
8, 335292116
9, 338416656
10, 348298036
11, 349733558
12, 350163620
13, 353135947
14, 355042191
15, 342765640
16, 354446696
17, 352018988
18, 337139384
19, 333271952
20, 331489536
21, 333180768
22, 332860400
23, 332107220
24, 337462944
25, 349354096
26, 347874184
27, 351023716
28, 348147624
29, 350485500
30, 347585928
31, 349217912
32, 348103172
33, 349578016
34, 347865184
35, 349294040
36, 347642936
37, 348765624
38, 347356176
39, 348710840
40, 346681608
41, 348450120
42, 346523208
43, 348369160
44, 346342732
45, 347528780
46, 347509256
47, 347314988
48, 345863640
49, 347340784
50, 345714648
51, 347076872
52, 345383924
53, 346569924
54, 345289508
55, 347037860
56, 345878188
57, 346686048
58, 345954924
59, 347041736
60, 345252072
61, 346018480
62, 344837360
63, 345489852
64, 344763220
65, 345636356
66, 344260536
67, 345522960
68, 344186188
69, 345470632
70, 344281976
71, 345217620
72, 344222476
73, 345189756
74, 344086920
75, 345343596
76, 345170536
77, 346523372
78, 344245680
79, 344942668
80, 343965264
81, 346095452
82, 343700824
83, 345502768
84, 344572580
85, 345912576
86, 345425776
87, 366204735
88, 365321241
89, 366102730
90, 365504569
91, 367595386
92, 369437460
93, 362622627
94, 365606624
95, 367870251
96, 367418024
97, 368358399
98, 368947476
99, 369777140
