1, 338003044
2, 350368728
3, 342819479
4, 337940445
5, 353384694
6, 343087465
7, 345125355
8, 340406612
9, 341309900
10, 340949346
11, 343003440
12, 341074336
13, 342401991
14, 343923897
15, 343374825
16, 343386724
17, 360161479
18, 358497109
19, 363448243
20, 356450291
21, 357271582
22, 355468297
23, 355523972
24, 357292203
25, 355604921
26, 355659687
27, 355006764
28, 354819251
29, 354350560
30, 355030448
31, 353513529
32, 339439399
33, 353805818
34, 353470115
35, 352916263
36, 352790097
37, 356329667
38, 354116626
39, 351966015
40, 351355421
41, 353178454
42, 353025249
43, 352828763
44, 351491754
45, 352820246
46, 353637764
47, 351101764
48, 349860719
49, 351948825
50, 352104118
51, 350964815
52, 351862752
53, 350462315
54, 354266603
55, 358446942
56, 353339749
57, 356957791
58, 371449209
59, 373939909
60, 352350000
61, 359029524
62, 351797688
63, 356941748
64, 362820116
65, 350411469
66, 361986646
67, 352888021
68, 350429297
69, 350201103
70, 351212803
71, 351146049
72, 347872660
73, 348385276
74, 353719294
75, 351907409
76, 356474318
77, 351839334
78, 355278857
79, 359169525
80, 348806161
81, 350000200
82, 350559149
83, 352415908
84, 359223070
85, 359058883
86, 351436935
87, 351962207
88, 361869404
89, 363510444
90, 374899224
91, 354911623
92, 359920110
93, 359552678
94, 359425048
95, 350752506
96, 348502193
97, 347091709
98, 346685088
99, 350632715
