1, 329538533
2, 335809128
3, 336045464
4, 336882039
5, 337060606
6, 337694906
7, 337344879
8, 336491781
9, 336174898
10, 336399740
11, 336577964
12, 336813172
13, 336962764
14, 336747524
15, 336498366
16, 334200431
17, 333590585
18, 348736110
19, 334007264
20, 333827360
21, 333658627
22, 334055851
23, 333897706
24, 333719285
25, 333935370
26, 334207279
27, 333672300
28, 333878635
29, 333429291
30, 333868855
31, 333710261
32, 332837872
33, 337428932
34, 332190627
35, 332208715
36, 332716749
37, 332547421
38, 339854236
39, 338977339
40, 339675363
41, 339181240
42, 338829557
43, 338378349
44, 339013137
45, 338761421
46, 332411582
47, 332189833
48, 338584975
49, 338112342
50, 338408911
51, 337536203
52, 337993870
53, 351843841
54, 337361560
55, 337658264
56, 337508787
57, 336968615
58, 337115485
59, 336480397
60, 336812806
61, 337035318
62, 336619730
63, 336450003
64, 336728830
65, 336515633
66, 336062119
67, 335978285
68, 336079272
69, 336172323
70, 335680282
71, 336193782
72, 336033992
73, 336049061
74, 335298116
75, 335518500
76, 335914028
77, 335896082
78, 335450976
79, 335348285
80, 335231793
81, 334925181
82, 335458735
83, 334900767
84, 335228039
85, 335462042
86, 335210839
87, 335240946
88, 334922767
89, 337722576
90, 335343950
91, 336014250
92, 335613272
93, 334530545
94, 335381803
95, 335194555
96, 335300781
97, 334933583
98, 334779827
99, 334416694
