1, 358150606
2, 323798227
3, 326693415
4, 336167843
5, 343779619
6, 342321308
7, 345864928
8, 332994882
9, 318580498
10, 335956784
11, 338857940
12, 344980983
13, 337568162
14, 346686397
15, 339384842
16, 340947185
17, 343307758
18, 344129564
19, 342942207
20, 347894847
21, 346278054
22, 344296941
23, 345534703
24, 346875433
25, 350165520
26, 347940084
27, 342927884
28, 342101090
29, 342987848
30, 347383878
31, 342223439
32, 339392939
33, 345866993
34, 346673541
35, 344355574
36, 345334425
37, 347292767
38, 348952634
39, 342707807
40, 345271364
41, 340298737
42, 343255164
43, 345304964
44, 345466579
45, 344387037
46, 344920127
47, 346357600
48, 347832427
49, 349339600
50, 350376145
51, 341251935
52, 340962310
53, 344003138
54, 345572579
55, 351416562
56, 344453473
57, 336855489
58, 347199211
59, 348675274
60, 344440429
61, 343160886
62, 346328488
63, 349964350
64, 344841043
65, 341640504
66, 345397279
67, 333508694
68, 342453070
69, 341049232
70, 346373623
71, 350212002
72, 347972872
73, 344351422
74, 345478471
75, 346233722
76, 341793096
77, 345334507
78, 344706471
79, 347509784
80, 347272438
81, 346588945
82, 340039729
83, 338216016
84, 343765202
85, 333958056
86, 345634093
87, 346588503
88, 341482022
89, 346934954
90, 346975279
91, 346219518
92, 354180486
93, 348773296
94, 350497097
95, 349571816
96, 348523235
97, 345496283
98, 350453521
99, 345630022
