1, 389777453
2, 399685398
3, 391399130
4, 390913457
5, 390544549
6, 373234924
7, 370751824
8, 393673896
9, 389319682
10, 388908686
11, 389874366
12, 388870988
13, 388789112
14, 389077632
15, 388667527
16, 387286571
17, 386747187
18, 402074595
19, 387181523
20, 387598453
21, 386828642
22, 387072996
23, 387015200
24, 387591292
25, 386437863
26, 387009046
27, 386782278
28, 387248619
29, 387370415
30, 386494320
31, 387127081
32, 387745252
33, 386187703
34, 386596507
35, 386668736
36, 386228487
37, 391019728
38, 385993933
39, 387111008
40, 386841443
41, 385897747
42, 386595011
43, 386710106
44, 385970992
45, 386386782
46, 386751339
47, 386033939
48, 396147566
49, 396412817
50, 396835709
51, 396466945
52, 396780863
53, 396248172
54, 396946162
55, 396380283
56, 396039255
57, 395887415
58, 395508413
59, 395909111
60, 395669887
61, 395458369
62, 395613218
63, 395674099
64, 396257343
65, 395614485
66, 394211377
67, 396126821
68, 395202226
69, 394989870
70, 394885970
71, 396049416
72, 395199752
73, 395230863
74, 395794344
75, 395540305
76, 395852556
77, 395348800
78, 395545465
79, 395372574
80, 394761904
81, 395127315
82, 394635850
83, 395001145
84, 394406562
85, 394702536
86, 394905028
87, 395387721
88, 395777196
89, 395043938
90, 395277340
91, 394266580
92, 394959640
93, 394902324
94, 394651137
95, 394499080
96, 394098459
97, 394078577
98, 394082874
99, 394943227
