1, 367749521
2, 377357126
3, 371268797
4, 372366028
5, 363924661
6, 367628332
7, 356999252
8, 345324568
9, 343099368
10, 344210948
11, 342818492
12, 344632248
13, 342102484
14, 340667916
15, 342567148
16, 343715424
17, 341589788
18, 356736648
19, 342288120
20, 343396848
21, 342357424
22, 341456376
23, 341193764
24, 341718616
25, 341304420
26, 341553756
27, 341307028
28, 340803548
29, 341587304
30, 341241484
31, 341220768
32, 340930464
33, 343053792
34, 342029960
35, 343679636
36, 362433137
37, 365590555
38, 363201723
39, 362793914
40, 360887490
41, 363617024
42, 363038018
43, 362335828
44, 362744988
45, 362554252
46, 362404291
47, 362475559
48, 374525245
49, 374617376
50, 374666379
51, 374223359
52, 374443547
53, 374635796
54, 374858938
55, 374355156
56, 374558318
57, 374108456
58, 374640943
59, 374423614
60, 374364148
61, 374251039
62, 374474334
63, 374270033
64, 374647419
65, 374819833
66, 374318835
67, 374380639
68, 374210983
69, 374079407
70, 374407579
71, 374527327
72, 385087889
73, 376515766
74, 374895313
75, 374966467
76, 374438813
77, 374173022
78, 374456790
79, 374774066
80, 374399968
81, 374327926
82, 374448264
83, 374690433
84, 374357383
85, 374444992
86, 374784720
87, 374492779
88, 374357318
89, 374184263
90, 374441974
91, 374519873
92, 374280283
93, 374387596
94, 374241604
95, 374101736
96, 374294848
97, 373218430
98, 374125141
99, 374114312
