1, 351403727
2, 326535023
3, 321140540
4, 335234849
5, 319692238
6, 305403857
7, 331834492
8, 319397831
9, 303953859
10, 320612682
11, 321231719
12, 300829731
13, 325351933
14, 322169248
15, 299854024
16, 304774534
17, 324794525
18, 317884054
19, 321903589
20, 326264892
21, 307336141
22, 317676722
23, 321344385
24, 301190738
25, 312053449
26, 312965057
27, 312003151
28, 304254257
29, 315236402
30, 306357999
31, 309635314
32, 307122905
33, 330400929
34, 326096843
35, 329576475
36, 326972802
37, 327097795
38, 327318119
39, 328396161
40, 327526216
41, 327694605
42, 327848387
43, 330359606
44, 324422692
45, 328151119
46, 322851654
47, 321855025
48, 326813091
49, 322814275
50, 324841338
51, 323951818
52, 327259970
53, 322617861
54, 323873911
55, 323656353
56, 321433569
57, 325430240
58, 324822133
59, 324302833
60, 327157159
61, 324189626
62, 326016195
63, 325292594
64, 322913708
65, 326390476
66, 321669635
67, 326496751
68, 319217058
69, 332900086
70, 327761725
71, 335318757
72, 334753545
73, 330969952
74, 332487288
75, 328724453
76, 320711520
77, 323283994
78, 323820088
79, 323418625
80, 324809425
81, 320251559
82, 322919900
83, 328048392
84, 327467987
85, 324292493
86, 326657992
87, 324328890
88, 323795928
89, 324108221
90, 320579727
91, 319836644
92, 323347863
93, 325589818
94, 322652843
95, 323697170
96, 321415969
97, 325076256
98, 319536135
99, 323512040
