1, 396431768
2, 402127826
3, 398939073
4, 397394686
5, 392421167
6, 376772172
7, 396229085
8, 385793599
9, 383741781
10, 386884566
11, 390497926
12, 391163230
13, 392282621
14, 391250483
15, 391533171
16, 388450612
17, 388357988
18, 406780879
19, 390065136
20, 389992555
21, 390631495
22, 389486384
23, 386011384
24, 390546334
25, 388367809
26, 387797366
27, 390001458
28, 389312495
29, 389492189
30, 389706109
31, 389834246
32, 388658450
33, 388713304
34, 388239689
35, 388294144
36, 388809749
37, 389169771
38, 389589191
39, 389244368
40, 389293600
41, 389129919
42, 389010324
43, 387882030
44, 389531778
45, 389112698
46, 389216441
47, 389160005
48, 397589536
49, 397848344
50, 391066857
51, 391959565
52, 397176831
53, 397484569
54, 397659801
55, 397674859
56, 383664652
57, 374980360
58, 374074812
59, 372761512
60, 373930036
61, 375924360
62, 377465476
63, 376497224
64, 375741476
65, 374722792
66, 374623576
67, 373204580
68, 373275244
69, 373944008
70, 374364524
71, 373385976
72, 373162168
73, 373203276
74, 373016564
75, 372941452
76, 373852424
77, 373047672
78, 372737504
79, 372623428
80, 372366952
81, 372615568
82, 372455260
83, 372462516
84, 372399456
85, 372378444
86, 372771048
87, 372984472
88, 371974724
89, 372220992
90, 372014872
91, 372922540
92, 372064560
93, 372075592
94, 373084304
95, 373018644
96, 372441368
97, 372576656
98, 373445464
99, 371802292
