1, 310925572
2, 313458363
3, 310100049
4, 300644318
5, 307872548
6, 303388945
7, 302202428
8, 305545437
9, 301933070
10, 300296231
11, 301010431
12, 299719394
13, 301770200
14, 309146062
15, 302112228
16, 300267703
17, 304900350
18, 324290569
19, 309638434
20, 315589324
21, 315572832
22, 312384960
23, 314533470
24, 305138088
25, 305435389
26, 314743482
27, 314455118
28, 306274203
29, 303002578
30, 303333461
31, 302329194
32, 306162879
33, 303686001
34, 300990703
35, 302745373
36, 302022805
37, 302476681
38, 310751291
39, 310021403
40, 311799677
41, 311737409
42, 310790338
43, 311395764
44, 309650137
45, 310630921
46, 302598565
47, 303083479
48, 310505206
49, 312362617
50, 312878750
51, 311557791
52, 311122488
53, 310515889
54, 310449682
55, 309961669
56, 310198046
57, 309768621
58, 310507894
59, 309162567
60, 309238654
61, 309299512
62, 314261870
63, 314064197
64, 313900857
65, 310703664
66, 311233316
67, 310243688
68, 309825758
69, 309816473
70, 310186961
71, 310274869
72, 312571766
73, 314091628
74, 309601682
75, 308776991
76, 310423821
77, 309684630
78, 309868414
79, 309436757
80, 309871233
81, 309760418
82, 309377052
83, 309904358
84, 309311064
85, 308957743
86, 309196894
87, 309337499
88, 309581887
89, 313026365
90, 311420106
91, 310936576
92, 310889318
93, 311368285
94, 315393165
95, 309043860
96, 309625176
97, 308978074
98, 308021606
99, 307926191
